Año,Mes,Año pago,Sistema,ZONA,RUTAS,VIAJES VALIDADOS,TOTAL,EMPRESA,
2023,8,2023,MI MACRO PERIFERICO,AMG,MP-C01-P,1083877,"$541,938.50",PERIBUS METROPOLITANO SA DE CV,
2023,8,2023,MI MACRO PERIFERICO,AMG,MP-C01-R,14831,"$7,415.50",OPERADORA MACROBUS SA DE CV,
2023,8,2023,MI MACRO PERIFERICO,AMG,MP-C02-P,305095,"$152,547.50",PERIBUS METROPOLITANO SA DE CV,
2023,8,2023,MI MACRO PERIFERICO,AMG,MP-C02-R,115620,"$57,810.00",OPERADORA MACROBUS SA DE CV,
2023,8,2023,MI MACRO PERIFERICO,AMG,MP-C03-P,14866,"$7,433.00",PERIBUS METROPOLITANO SA DE CV,
2023,8,2023,MI MACRO PERIFERICO,AMG,MP-C03-R,148320,"$74,160.00",OPERADORA MACROBUS SA DE CV,
2023,8,2023,MI MACRO PERIFERICO,AMG,MP-NI-P,1121,$560.50,PERIBUS METROPOLITANO SA DE CV,
2023,8,2023,MI MACRO PERIFERICO,AMG,MP-NI-R,2316,"$1,158.00",OPERADORA MACROBUS SA DE CV,
2023,8,2023,MI MACRO PERIFERICO,AMG,MP-A02-R,133,$66.50,OPERADORA MACROBUS SA DE CV,
2023,8,2023,MI MACRO PERIFERICO,AMG,MP-A03-R,67,$33.50,OPERADORA MACROBUS SA DE CV,
2023,8,2023,MI MACRO PERIFERICO,AMG,MP-A06-R,121,$60.50,OPERADORA MACROBUS SA DE CV,
2023,8,2023,MI MACRO CALZADA,AMG,TMC,2869384,"$1,434,692.00",OPERADORA MACROBUS SA DE CV,
2023,8,2023,MI MACRO CALZADA,AMG,AMC03,16618,"$8,309.00",OPERADORA MACROBUS SA DE CV,
2023,8,2023,MI MACRO CALZADA,AMG,AMC05,18237,"$9,118.50",OPERADORA MACROBUS SA DE CV,
2023,8,2023,MI MACRO CALZADA,AMG,AMC06,34901,"$17,450.50",OPERADORA MACROBUS SA DE CV,
2023,8,2023,MI MACRO CALZADA,AMG,AMC07,14529,"$7,264.50",OPERADORA MACROBUS SA DE CV,
2023,8,2023,MI MACRO CALZADA,AMG,AMC08,53087,"$26,543.50",OPERADORA MACROBUS SA DE CV,
2023,8,2023,MI MACRO CALZADA,AMG,AMC09,5478,"$2,739.00",OPERADORA MACROBUS SA DE CV,
2023,8,2023,MI MACRO CALZADA,AMG,AMC13,1523,$761.50,OPERADORA MACROBUS SA DE CV,
2023,8,2023,MI MACRO CALZADA,AMG,AMC15,34590,"$17,295.00",OPERADORA MACROBUS SA DE CV,
2023,8,2023,MI MACRO CALZADA,AMG,AMC16,48464,"$24,232.00",OPERADORA MACROBUS SA DE CV,
2023,8,2023,MI MACRO CALZADA,AMG,AMC17,26790,"$13,395.00",OPERADORA MACROBUS SA DE CV,
2023,8,2023,MI MACRO CALZADA,AMG,AMC18,88765,"$44,382.50",OPERADORA MACROBUS SA DE CV,
2023,8,2023,MI MACRO CALZADA,AMG,AMC19,213137,"$106,568.50",OPERADORA MACROBUS SA DE CV,
2023,8,2023,MI MACRO CALZADA,AMG,AMC20,138834,"$69,417.00",OPERADORA MACROBUS SA DE CV,
2023,8,2023,MI MACRO CALZADA,AMG,AMC21,225606,"$112,803.00",OPERADORA MACROBUS SA DE CV,
2023,9,2023,MI TRANSPORTE,AMG,C-107,14384,"$7,192.00",MOVILIDAD Y DIGNIDAD SA DE CV,
2023,9,2023,MI TRANSPORTE,AMG,C01,321623,"$160,811.50",ALIANZA OBLATOS COLONIAS SA DE CV,
2023,9,2023,MI TRANSPORTE,CIUDAD GUZMAN,C01-CDG,41424,"$20,712.00",CAZEV SA DE CV,
2023,9,2023,MI TRANSPORTE,AMG,C02,260723,"$130,361.50",PASAJEROS DE OBLATOS SA DE CV,
2023,9,2023,MI TRANSPORTE,CIUDAD GUZMAN,C02-CDG,27671,"$13,835.50",CAZEV SA DE CV,
2023,9,2023,MI TRANSPORTE,AMG,C03,335200,"$167,600.00",OPERADORA ALIANZA MEXICALTZINGO,
2023,9,2023,MI TRANSPORTE,CIUDAD GUZMAN,C03-CDG,54477,"$27,238.50",CAZEV SA DE CV,
2023,9,2023,MI TRANSPORTE,CIUDAD GUZMAN,C04-CDG,32862,"$16,431.00",CAZEV SA DE CV,
2023,9,2023,MI TRANSPORTE,TEPATITLAN,C04-TEP,49251,"$24,625.50",TEPABUS SA DE CV,
2023,9,2023,MI TRANSPORTE,CIUDAD GUZMAN,C05-CDG,29579,"$14,789.50",CAZEV SA DE CV,
2023,9,2023,MI TRANSPORTE,AMG,C06-1,134534,"$67,267.00",RUTA 136A CENTRO SAN PEDRITO S DE RL DE CV,
2023,9,2023,MI TRANSPORTE,AMG,C09,345193,"$172,596.50",ALIANZA DE TRANSPORTISTAS DE NORTE Y SUR SA DE CV,
2023,9,2023,MI TRANSPORTE,AMG,C10,147961,"$73,980.50",EXCELENCIA EN TRANSPORTACION NORTE Y SUR SA DE CV,
2023,9,2023,MI TRANSPORTE,AMG,C103,384769,"$192,384.50",SERVICIOS COORDINADOS TLAJOMULCO TIMOS SA DE CV,
2023,9,2023,MI TRANSPORTE,AMG,C104,530139,"$265,069.50",RUTA 629 TRANSPORTES PUBLICO COORDINADO SA DE CV,
2023,9,2023,MI TRANSPORTE,AMG,C105,267692,"$133,846.00",TRANSPORTES ROGAN PLUS SA DE CV,
2023,9,2023,MI TRANSPORTE,AMG,C106,99872,"$49,936.00",TRANSPORTES ROGAN PLUS SA DE CV,
2023,9,2023,MI TRANSPORTE,AMG,C108,300804,"$150,402.00",VANGUARDIA Y CAMBIO SA DE CV,
2023,9,2023,MI TRANSPORTE,AMG,C111,123218,"$61,609.00",RUTA COMPLEMENTARIA C111 SAPI DE CV,
2023,9,2023,MI TRANSPORTE,AMG,C111-2,113970,"$56,985.00",RUTA COMPLEMENTARIA C111 2 SAPI DE CV,
2023,9,2023,MI TRANSPORTE,AMG,C111-V3,176363,"$88,181.50",TRONCAL 13 SOLIDARIDAD SAPI DE CV,
2023,9,2023,MI TRANSPORTE,AMG,C113,127053,"$63,526.50",TRANSPORJAL SA DE CV,
2023,9,2023,MI TRANSPORTE,AMG,C114-V1,70232,"$35,116.00",TRANSPORTE PUBLICO ESTRUCTURADO SA DE CV,
2023,9,2023,MI TRANSPORTE,AMG,C115,520860,"$260,430.00",RUTA 623 GDL SA DE CV,
2023,9,2023,MI TRANSPORTE,AMG,C116,33339,"$16,669.50",TRANSPORTES TRUPEG S DE RL DE CV,
2023,9,2023,MI TRANSPORTE,AMG,C119,138599,"$69,299.50",COORDINADORA DEL TRANSPORTE TAPATIOS S DE RL DE CV,
2023,9,2023,MI TRANSPORTE,AMG,C12,207665,"$103,832.50",SANITAMAX SA DE CV,
2023,9,2023,MI TRANSPORTE,AMG,C120,730090,"$365,045.00",R25 URBANOS SAPI DE CV,
2023,9,2023,MI TRANSPORTE,AMG,C121A,423045,"$211,522.50",GRUPO TRANSPORTES UNIDOS ZMG SA DE CV,
2023,9,2023,MI TRANSPORTE,AMG,C123V1,479450,"$239,725.00",OPERADORA ALIANZA CENTRO COLONIAS SA DE CV,
2023,9,2023,MI TRANSPORTE,AMG,C124,47450,"$23,725.00",TRANSPORTE EN LINEA DE GUADALAJARA SA DE CV,
2023,9,2023,MI TRANSPORTE,AMG,C125V2,216513,"$108,256.50",AUTOTRANSPORTES SANVER SA DE CV,
2023,9,2023,MI TRANSPORTE,AMG,C136,29297,"$14,648.50",ECOBUSES TAPATIOS 2020 SA DE CV,
2023,9,2023,MI TRANSPORTE,AMG,C14,284443,"$142,221.50",ALIANZA DE CONCESIONARIOS RUTA 175 A S DE RL DE CV,
2023,9,2023,MI TRANSPORTE,AMG,C15,433845,"$216,922.50",TRANSPORTE URBANO DE JALISCO SA DE CV,
2023,9,2023,MI TRANSPORTE,AMG,C16,51470,"$25,735.00",RUTAS MODERNAS 602 SA DE CV,
2023,9,2023,MI TRANSPORTE,AMG,C17,227742,"$113,871.00",RUTA EMPRESA ALIANZA SA DE CV,
2023,9,2023,MI TRANSPORTE,AMG,C18,94372,"$47,186.00",MILHER AUTOBUSES SA DE CV,
2023,9,2023,MI TRANSPORTE,AMG,C21,152992,"$76,496.00",RUTA MODERNA 602 SA DE CV,
2023,9,2023,MI TRANSPORTE,AMG,C23,150067,"$75,033.50",TRANSPORTE MODERNO DE JALISCO SAPI DE CV,
2023,9,2023,MI TRANSPORTE,AMG,C24,32314,"$16,157.00",MOVILIDAD Y DIGNIDAD SA DE CV,
2023,9,2023,MI TRANSPORTE,AMG,C27,433972,"$216,986.00",RUTA 605 TONALA SA DE CV,
2023,9,2023,MI TRANSPORTE,AMG,C28,221864,"$110,932.00",RUTA 608 SA DE CV,
2023,9,2023,MI TRANSPORTE,AMG,C29,648722,"$324,361.00",UNION DE TRANSPORTE COLECTIVO DE GUADALAJARA SA DE CV,
2023,9,2023,MI TRANSPORTE,AMG,C30,335246,"$167,623.00",TRANSPORTES DE LA PLATA RUTA 611 S DE RL DE CV,
2023,9,2023,MI TRANSPORTE,AMG,C31,63677,"$31,838.50",UNION DE TRANSPORTISTAS MEXICANOS R616 S DE RL DE CV,
2023,9,2023,MI TRANSPORTE,AMG,C32,223589,"$111,794.50",RUTA 639 ALAMEDAS SA DE CV,
